9688,1,2,0,8,6,s9688,d9688,2013-05-12 00:05:56,3,2013-05-12 00:08:56,11,11.93,2013-05-12 00:06:53,1.91,2013-05-12 00:20:02,15.04,1.20,14,13.13,14.92,4.22,4.22,4.29,
71,1,0,0,7,6,s71,d71,2013-05-12 00:06:00,3,2013-05-12 00:09:00,10,10.69,2013-05-12 00:07:02,3.35,2013-05-12 00:18:02,14.03,-0.00,11,10.69,13.36,6.68,6.68,5.70,
82,1,0,0,7,5,s82,d82,2013-05-12 00:06:00,3,2013-05-12 00:09:00,12,12.48,2013-05-12 00:06:04,0.37,2013-05-12 00:22:02,16.82,3.96,16,16.44,15.60,7.53,7.53,3.27,
145,1,0,0,7,5,s145,d145,2013-05-12 00:06:00,3,2013-05-12 00:09:00,13,13.28,2013-05-12 00:06:02,0.03,2013-05-12 00:21:02,15.28,1.96,15,15.25,16.60,6.03,6.03,3.64,
228,1,0,0,7,5,s228,d228,2013-05-12 00:06:00,3,2013-05-12 00:09:00,11,11.47,2013-05-12 00:08:02,2.91,2013-05-12 00:20:02,14.50,0.12,12,11.59,14.34,3.84,3.84,4.60,
6581,1,1,0,364,360,s6581,d6581,2013-05-12 00:06:04,3,2013-05-12 00:09:04,12,12.99,2013-05-12 00:07:02,3.75,2013-05-12 00:20:02,16.76,0.02,13,13.01,16.24,10.45,10.45,5.45,
6661,1,0,0,6,5,s6661,d6661,2013-05-12 00:06:08,3,2013-05-12 00:09:08,10,10.42,2013-05-12 00:07:02,1.46,2013-05-12 00:18:02,12.40,0.53,11,10.95,13.02,3.57,3.57,4.43,
9842,1,0,0,5,4,s9842,d9842,2013-05-12 00:06:14,3,2013-05-12 00:09:14,11,11.35,2013-05-12 00:07:02,0.00,2013-05-12 00:18:02,11.87,0.51,11,11.86,14.19,4.40,4.40,2.84,
9750,1,1,0,183,182,s9750,d9750,2013-05-12 00:06:19,3,2013-05-12 00:09:19,11,11.86,2013-05-12 00:07:02,0.03,2013-05-12 00:22:02,15.10,3.21,15,15.07,14.83,7.85,7.85,2.98,
6686,1,0,0,6,4,s6686,d6686,2013-05-12 00:06:55,3,2013-05-12 00:09:55,12,12.82,2013-05-12 00:08:02,1.00,2013-05-12 00:21:02,14.19,0.37,13,13.19,16.02,4.58,4.58,3.63,
27,1,0,0,5,4,s27,d27,2013-05-12 00:07:00,3,2013-05-12 00:10:00,12,12.21,2013-05-12 00:07:02,0.60,2013-05-12 00:20:02,13.21,0.39,13,12.61,15.27,4.21,4.21,3.67,
