71,1,0,0,7,6,s71,d71,2013-05-12 00:06:00,3,2013-05-12 00:09:00,10,10.69,2013-05-12 00:06:02,2.65,2013-05-12 00:17:02,13.34,-0.00,11,10.69,13.36,6.68,6.68,5.01,
82,1,1,0,7,5,s82,d82,2013-05-12 00:06:00,3,2013-05-12 00:09:00,12,12.48,2013-05-12 00:06:02,0.53,2013-05-12 00:22:02,16.00,2.99,16,15.47,15.60,5.69,5.69,3.39,
145,1,0,0,7,5,s145,d145,2013-05-12 00:06:00,3,2013-05-12 00:09:00,13,13.28,2013-05-12 00:06:34,0.87,2013-05-12 00:25:02,19.93,5.78,19,19.06,16.60,9.06,9.06,4.06,
228,1,0,0,7,6,s228,d228,2013-05-12 00:06:00,3,2013-05-12 00:09:00,11,11.47,2013-05-12 00:06:02,2.17,2013-05-12 00:17:02,13.64,-0.00,11,11.47,14.34,7.17,7.17,5.54,
6581,1,1,0,361,359,s6581,d6581,2013-05-12 00:06:04,3,2013-05-12 00:09:04,12,12.99,2013-05-12 00:09:02,2.03,2013-05-12 00:28:02,21.45,6.42,19,19.41,16.24,10.51,10.51,4.26,
6661,1,0,0,7,5,s6661,d6661,2013-05-12 00:06:08,3,2013-05-12 00:09:08,10,10.42,2013-05-12 00:07:02,1.36,2013-05-12 00:18:02,12.96,1.18,11,11.60,13.02,3.70,3.70,5.65,
9842,1,0,0,6,5,s9842,d9842,2013-05-12 00:06:14,3,2013-05-12 00:09:14,11,11.35,2013-05-12 00:08:02,2.08,2013-05-12 00:23:02,17.81,4.37,15,15.73,14.19,5.80,5.80,4.80,
9750,1,1,0,183,181,s9750,d9750,2013-05-12 00:06:19,3,2013-05-12 00:09:19,11,11.86,2013-05-12 00:08:02,4.51,2013-05-12 00:21:28,17.64,1.26,13,13.12,14.83,4.65,4.65,5.65,
6686,1,1,0,6,4,s6686,d6686,2013-05-12 00:06:55,3,2013-05-12 00:09:55,12,12.82,2013-05-12 00:07:02,0.40,2013-05-12 00:21:02,14.85,1.64,14,14.46,16.02,5.06,5.06,3.40,
27,1,0,0,6,4,s27,d27,2013-05-12 00:07:00,3,2013-05-12 00:10:00,12,12.21,2013-05-12 00:07:25,0.80,2013-05-12 00:22:02,15.83,2.82,15,15.04,15.27,4.97,4.97,4.11,
6687,1,1,0,5,4,s6687,d6687,2013-05-12 00:07:03,3,2013-05-12 00:10:03,13,13.07,2013-05-12 00:08:02,1.18,2013-05-12 00:24:02,17.26,3.01,16,16.08,16.34,5.62,5.62,4.44,
6649,1,1,0,326,324,s6649,d6649,2013-05-12 00:07:23,3,2013-05-12 00:10:23,11,11.66,2013-05-12 00:10:02,3.28,2013-05-12 00:24:02,17.87,2.93,14,14.59,14.58,5.21,5.21,6.22,
68,1,0,0,5,4,s68,d68,2013-05-12 00:08:00,3,2013-05-12 00:11:00,13,13.37,2013-05-12 00:08:13,1.66,2013-05-12 00:25:02,18.77,3.74,17,17.11,16.72,7.31,7.31,5.74,
6700,1,0,0,3,3,s6700,d6700,2013-05-12 00:08:05,3,2013-05-12 00:11:05,12,12.40,2013-05-12 00:09:02,0.55,2013-05-12 00:22:02,13.82,0.87,13,13.27,15.50,4.70,4.70,3.38,
6689,1,0,0,4,3,s6689,d6689,2013-05-12 00:08:40,3,2013-05-12 00:11:40,10,10.43,2013-05-12 00:09:35,0.97,2013-05-12 00:25:02,16.34,4.94,16,15.37,13.04,5.23,5.23,4.15,
9696,1,0,0,4,3,s9696,d9696,2013-05-12 00:08:43,3,2013-05-12 00:11:43,12,12.57,2013-05-12 00:10:02,1.36,2013-05-12 00:27:02,18.25,4.32,17,16.89,15.71,6.18,6.18,5.22,
69,1,1,0,360,359,s69,d69,2013-05-12 00:09:00,3,2013-05-12 00:12:00,11,11.74,2013-05-12 00:11:02,4.75,2013-05-12 00:25:02,18.45,1.96,14,13.70,14.67,4.53,4.53,6.53,
91,1,0,0,4,3,s91,d91,2013-05-12 00:09:00,3,2013-05-12 00:12:00,12,12.10,2013-05-12 00:10:23,1.74,2013-05-12 00:27:17,18.52,4.69,17,16.78,15.12,6.36,6.36,5.15,
109,1,1,0,262,260,s109,d109,2013-05-12 00:09:00,3,2013-05-12 00:12:00,11,11.15,2013-05-12 00:09:02,5.54,2013-05-12 00:22:02,18.50,1.81,13,12.96,13.94,4.54,4.54,6.53,
